"Trial","X1.Second.Residency","X1.Minute.Residency","X5.Minute.Residency","X1.Hour.Visits..1.Second.","X1.Hour.Visits..1.Minute.","X1.Hour.Visits..5.Minutes.","X2.Hour.Visits..1.Second.","X2.Hour.Visits..1.Minute.","X2.Hour.Visits..5.Minutes.","half.Hour.Visits..1.Second.","half.Hour.Visits..1.Minute.","half.Hour.Visits..5.Minutes."
248,0.449578129882756,0.377515614156836,0.391003460207612,3,3,3,3,3,3,4,3,3
249,0.761426372379949,0.586398334489938,0.602076124567474,4,4,4,1,1,2,5,6,4
250,0.926598071781577,0.667591950034698,0.671280276816609,1,1,2,1,1,1,3,3,4
251,0.690015161861553,0.506592643997224,0.515570934256055,3,3,3,2,2,3,4,4,3
252,0.802351824631659,0.533657182512144,0.529411764705882,1,2,3,1,1,1,5,5,5
253,0.908426985798775,0.707147814018043,0.716262975778547,1,1,2,1,1,1,2,3,3
254,0.999050936910452,0.765440666204025,0.768166089965398,1,1,1,1,1,1,1,1,2
255,1,0.897987508674532,0.916955017301038,1,1,1,1,1,1,1,1,1
256,0.522227751993611,0.349063150589868,0.335640138408304,5,5,4,2,2,3,6,6,5
257,0.989375122973114,0.856349757113116,0.847750865051903,1,1,1,1,1,1,1,1,2
258,0.929838775014178,0.700902151283831,0.719723183391003,1,2,1,1,1,1,2,2,3
259,0.733579472459809,0.590562109646079,0.57439446366782,2,2,2,2,2,2,2,2,2
260,0.478559275934306,0.329632199861208,0.339100346020761,2,2,2,2,2,2,3,3,3
261,0.586474693579935,0.45940319222762,0.470588235294118,3,3,3,3,3,3,4,3,4
262,0.878786125160588,0.724496877168633,0.71280276816609,1,2,3,1,1,1,3,4,4
263,0.836494947975139,0.580152671755725,0.570934256055363,2,2,2,1,1,1,3,3,7
264,0.44605965208736,0.350451075641915,0.370242214532872,3,3,2,2,2,2,3,3,2
265,0.229511232508883,0.188063844552394,0.173010380622837,4,4,3,3,3,3,4,5,3
266,0.600965266605711,0.385149201943095,0.404844290657439,3,3,3,2,2,3,3,3,3
267,1,0.902845246356697,0.896193771626298,1,1,1,1,1,1,1,1,1
268,0.382021041423132,0.269257460097155,0.273356401384083,2,2,2,2,2,2,2,2,3
269,0.172671612597076,0.120055517002082,0.114186851211073,3,3,3,3,3,3,3,3,3
270,0.957500491892455,0.77029840388619,0.754325259515571,1,1,1,1,1,1,1,1,3
271,0.84788370504971,0.604441360166551,0.595155709342561,2,2,2,1,2,2,2,2,4
272,0.971088297589148,0.6294240111034,0.636678200692042,1,1,1,1,1,1,1,1,4
273,0.590571868381153,0.464954892435808,0.470588235294118,3,3,3,2,2,2,3,3,5
274,0.454878994456083,0.31852879944483,0.321799307958477,3,4,4,3,3,3,4,4,5
275,0.965474936632678,0.819569743233865,0.813148788927336,1,1,1,1,1,1,1,1,2
276,0.548963553662573,0.400416377515614,0.42560553633218,3,3,2,2,2,2,3,3,3
277,0.333074848670733,0.269951422623178,0.290657439446367,2,2,2,2,2,2,2,2,2
278,0.88137868774667,0.703678001387925,0.705882352941177,2,2,3,1,1,1,3,3,4
279,0.835765789747804,0.686328938237335,0.657439446366782,2,2,2,2,2,2,3,3,6
280,0.590108910776496,0.426092990978487,0.453287197231834,3,3,3,2,2,2,3,4,4
281,0.942280760639344,0.824427480916031,0.799307958477509,1,2,2,1,1,1,2,2,4
282,0.948241339799308,0.693962526023595,0.653979238754325,1,1,2,1,1,1,2,2,4
283,0.618777560444902,0.456627342123525,0.463667820069204,2,2,2,2,2,2,2,2,2
284,0.91798706033495,0.652324774462179,0.647058823529412,2,2,2,1,2,2,2,2,2
285,0.840059721531001,0.549618320610687,0.56401384083045,2,2,2,2,2,2,2,2,4
286,0.234626914040347,0.179042331714087,0.186851211072664,5,4,4,3,4,4,5,4,4
287,0.245078181965487,0.170020818875781,0.176470588235294,2,2,2,2,2,2,2,2,2
288,0.956620872443606,0.825121443442054,0.785467128027682,1,1,1,1,1,1,2,2,3
289,0.468883461996968,0.28383067314365,0.29757785467128,3,4,5,3,3,3,7,6,5
290,0.194627376997951,0.136710617626648,0.13840830449827,2,2,2,2,2,2,2,2,2
291,0.999409729054062,0.827203331020125,0.816608996539792,1,1,1,1,1,1,1,1,1
292,0.789551046862884,0.609299097848716,0.608996539792388,2,2,2,2,2,2,2,2,3
293,0.122892096156294,0.0798056904927134,0.069204152249135,2,2,2,2,2,2,3,2,2
294,0.246594368120739,0.192227619708536,0.211072664359862,3,3,3,3,3,3,3,3,3
295,0.238805106422379,0.201943095072866,0.211072664359862,2,2,2,2,2,2,2,2,3
296,0.983530283214315,0.802914642609299,0.802768166089965,1,1,1,1,1,1,1,1,2
297,1,0.837612768910479,0.820069204152249,1,1,1,1,1,1,1,1,1
298,0.962616173423919,0.870229007633588,0.847750865051903,1,1,2,1,1,1,2,2,2
299,0.993310262612701,0.747397640527412,0.726643598615917,1,1,1,1,1,1,1,1,2
300,0.80776842860615,0.667591950034698,0.667820069204152,3,2,2,2,2,2,4,3,3
301,0.514623673337114,0.312283136710618,0.342560553633218,5,6,4,2,2,3,7,8,5
302,0.889179523385146,0.758501040943789,0.768166089965398,2,2,3,1,1,1,3,3,4
303,0.872860267820974,0.648854961832061,0.657439446366782,2,2,2,1,1,1,2,2,4
304,0.944803879584727,0.73351839000694,0.750865051903114,1,1,1,1,1,1,1,1,5
305,0.807837872246849,0.633587786259542,0.647058823529412,2,2,2,2,2,2,2,2,2
306,0.294753532945221,0.252602359472588,0.245674740484429,2,2,2,2,2,2,2,2,2
307,1,0.850104094378904,0.858131487889273,1,1,1,1,1,1,1,1,1
308,0.615745188134397,0.41707147814018,0.401384083044983,4,4,4,2,3,3,5,6,7
309,1,0.846634281748786,0.844290657439446,1,1,1,1,1,1,1,1,1
310,0.991273249152209,0.828591256072172,0.826989619377163,1,1,1,1,1,1,1,1,2
311,0.408201293966505,0.310201249132547,0.27681660899654,2,2,2,2,2,2,2,4,6
312,0.26892049860534,0.162387231089521,0.15916955017301,2,2,2,2,2,2,2,3,2
313,0.331963750419555,0.249826509368494,0.249134948096886,3,3,3,3,3,3,5,3,3
314,0.52976238700941,0.384455239417071,0.363321799307958,3,4,4,2,2,2,6,5,4
315,0.995972268839481,0.88410825815406,0.896193771626298,1,1,1,1,1,1,1,1,1
316,0.793567204083286,0.621790423317141,0.636678200692042,3,3,3,2,2,3,3,3,3
317,1,0.940319222761971,0.944636678200692,1,1,1,1,1,1,1,1,1
318,0.679656485457344,0.559333795975017,0.55363321799308,3,3,3,3,3,3,3,4,4
319,1,0.899375433726579,0.923875432525952,1,1,1,1,1,1,1,1,1
320,0.258399787039502,0.216516308119362,0.207612456747405,2,2,2,2,2,2,2,2,2
321,0.584206201317114,0.439278278972935,0.453287197231834,2,2,2,2,2,2,2,2,4
322,0.819608569345262,0.680777238029146,0.664359861591695,2,2,2,2,2,2,2,2,2
323,0.876610224418699,0.810548230395559,0.837370242214533,2,2,2,2,2,2,2,2,2
324,0.531290147104779,0.40735600277585,0.422145328719723,3,4,3,2,2,2,3,4,4
325,0.164500410874874,0.13324080499653,0.117647058823529,2,2,2,2,2,2,2,2,2
326,0.389601972199396,0.276197085357391,0.294117647058824,2,2,3,2,2,2,4,3,3
327,0.447483246721681,0.331714087439278,0.332179930795848,3,3,3,3,3,3,4,4,6
328,0.293110033448687,0.164469118667592,0.169550173010381,4,4,6,3,3,3,5,6,6
329,1,0.906315058986815,0.920415224913495,1,1,1,1,1,1,1,1,1
330,0.610907281165727,0.451075641915337,0.463667820069204,3,3,3,2,2,2,4,4,4
331,0.964120785639055,0.775156141568355,0.761245674740484,1,1,1,1,1,1,1,1,3
332,0.716253284105508,0.623178348369188,0.647058823529412,2,2,2,2,2,2,3,3,2
333,1,0.863289382373352,0.858131487889273,1,1,1,1,1,1,1,1,1
334,0.348086249001748,0.235947258848022,0.245674740484429,3,3,4,3,3,3,4,4,4
335,0.760639344452032,0.648854961832061,0.650519031141868,3,3,3,2,2,2,3,3,4
336,0.839828242728672,0.668285912560722,0.650519031141868,2,2,2,2,2,2,3,3,3
337,0.33950995937547,0.271339347675226,0.259515570934256,2,2,2,2,2,2,2,2,2
338,0.988970035069039,0.891741845940319,0.903114186851211,1,1,1,1,1,1,1,1,1
339,0.972176247960093,0.767522553782096,0.792387543252595,1,1,1,1,1,1,1,1,2
340,0.842953206560109,0.646079111727967,0.660899653979239,2,3,3,1,1,2,3,3,4
341,0.228967257323411,0.124913254684247,0.121107266435986,2,2,2,2,2,2,2,2,2
342,0.144292311431581,0.0999306037473976,0.110726643598616,2,2,2,2,2,2,2,2,2
343,0.339787733938265,0.200555170020819,0.221453287197232,4,4,4,3,3,3,4,4,5
344,0.248399902778903,0.142956280360861,0.152249134948097,2,2,2,2,2,2,2,2,3
345,0.409902663163621,0.329632199861208,0.346020761245675,3,4,5,3,3,3,6,6,6
346,0.778717838913901,0.556557945870923,0.56401384083045,3,4,3,1,1,2,4,4,4
347,0.824296015092418,0.738376127689105,0.740484429065744,2,2,2,2,2,2,3,2,2
348,0.546359417136376,0.412907702984039,0.418685121107266,3,2,2,3,2,2,5,3,5
349,0.0984479346303862,0.0520471894517696,0.055363321799308,2,2,2,2,2,2,2,2,3
350,0.336246108262636,0.228313671061763,0.235294117647059,3,3,3,3,3,3,3,3,4
351,0.378039606023078,0.22206800832755,0.231833910034602,5,5,6,3,3,3,8,8,9
352,0.629275124130508,0.488549618320611,0.480968858131488,2,2,2,2,2,2,2,2,3
353,0.780210877188921,0.693268563497571,0.698961937716263,3,3,4,2,2,2,4,4,4
354,0.783139084038379,0.710617626648161,0.71280276816609,2,2,2,2,2,2,3,3,3
355,0.580305783497876,0.347675225537821,0.339100346020761,4,5,5,3,3,3,6,6,7
356,0.821333086422611,0.603747397640527,0.615916955017301,2,2,2,1,1,1,2,4,7
357,0.131491533662805,0.0867453157529493,0.100346020761246,2,2,2,2,2,2,3,3,3
358,0.582400666658951,0.406662040249826,0.429065743944637,5,6,5,4,4,4,5,6,5
359,0.309128366569831,0.23941707147814,0.245674740484429,2,2,2,2,2,2,2,2,3
360,0.541081700443282,0.40735600277585,0.429065743944637,3,3,3,3,3,3,4,5,5
361,1,0.86675919500347,0.85121107266436,1,1,1,1,1,1,1,1,1
362,0.973426233492668,0.768910478834143,0.771626297577855,1,1,2,1,1,1,1,1,3
363,0.430874642654599,0.267175572519084,0.280276816608997,2,2,2,2,2,2,2,2,3
364,0.643939306258029,0.378209576682859,0.380622837370242,2,2,3,2,2,3,7,7,6
365,0.652897535908149,0.471894517696044,0.477508650519031,4,4,4,1,2,3,5,6,7
366,0.902269649656833,0.663428174878557,0.671280276816609,2,2,2,2,2,2,2,2,2
367,0.553245911505654,0.466342817487856,0.44636678200692,3,3,3,2,2,3,3,3,3
368,0.284834666265437,0.158917418459403,0.176470588235294,4,4,4,3,3,3,5,6,7
369,1,0.840388619014573,0.847750865051903,1,1,1,1,1,1,1,1,1
370,0.900116896795176,0.707147814018043,0.688581314878893,2,2,3,1,1,1,3,3,4
371,0.372750315389868,0.216516308119362,0.211072664359862,3,3,3,3,3,3,3,4,5
372,0.32412819296073,0.231089521165857,0.235294117647059,3,3,3,3,3,3,3,3,3
373,0.378190067244592,0.342817487855656,0.346020761245675,3,3,3,3,3,3,3,3,3
374,0.200240737954422,0.117279666897988,0.14878892733564,4,4,4,3,3,3,6,5,5
375,1,0.947258848022207,0.951557093425606,1,1,1,1,1,1,1,1,1
376,0.39156954201919,0.314365024288688,0.318339100346021,3,2,3,2,2,2,3,3,4
377,0.169037395400516,0.108952116585704,0.121107266435986,2,2,2,2,2,2,2,2,2
378,0.645119848149906,0.535045107564192,0.570934256055363,2,2,2,2,2,2,2,2,3
379,0.490607747595514,0.324080499653019,0.346020761245675,2,3,3,2,2,2,3,3,3
380,0.176687769817479,0.116585704371964,0.1280276816609,3,3,3,3,3,3,3,3,3
381,0.893427159407877,0.603747397640527,0.629757785467128,2,2,2,1,1,2,2,3,4
382,0.870811680420365,0.80499653018737,0.809688581314879,2,2,2,1,1,1,2,3,3
383,1,0.916724496877169,0.899653979238754,1,1,1,1,1,1,1,1,1
384,0.185032580641428,0.111727966689799,0.114186851211073,3,3,3,3,3,3,4,5,4
385,0.138204418930336,0.0902151283830673,0.0795847750865052,4,4,4,3,4,4,4,4,4
386,0.471256119720837,0.33587786259542,0.349480968858132,3,2,2,2,2,2,3,3,3
387,1,0.960444136016655,0.944636678200692,1,1,1,1,1,1,1,1,1
388,0.987685327716114,0.700902151283831,0.636678200692042,1,1,1,1,1,1,1,1,2
389,0.76369486464277,0.580152671755725,0.567474048442907,2,2,2,2,2,2,2,3,4
390,0.983044177729424,0.834836918806384,0.837370242214533,1,1,1,1,1,1,1,1,2
391,0.866841818960429,0.78001387925052,0.792387543252595,2,2,2,2,2,2,2,2,2
392,0.592296385458502,0.436502428868841,0.439446366782007,2,2,2,2,2,2,2,2,2
393,0.655744725176792,0.439972241498959,0.44636678200692,5,4,4,2,2,2,5,4,4
394,0.923542551590838,0.751561415683553,0.771626297577855,2,2,2,1,1,1,2,2,2
395,1,0.965995836224844,0.968858131487889,1,1,1,1,1,1,1,1,1
396,0.741241420816889,0.542678695350451,0.546712802768166,2,2,2,2,2,2,2,2,3
397,0.706774227150149,0.603053435114504,0.608996539792388,2,2,2,2,2,2,2,2,2
398,0.581821969653129,0.383067314365024,0.391003460207612,3,3,5,2,2,3,5,5,7
399,0.341512251015613,0.231089521165857,0.256055363321799,3,3,3,2,3,3,4,4,5
400,0.998414370204049,0.857737682165163,0.889273356401384,1,1,1,1,1,1,1,1,1
401,0.919850464693696,0.835530881332408,0.802768166089965,1,2,2,1,1,1,2,2,3
402,0.886239742595572,0.784177654406662,0.768166089965398,2,2,3,1,1,2,3,3,3
403,0.960393976921563,0.728660652324775,0.695501730103806,1,1,1,1,1,1,1,1,3
404,0.989247809631833,0.820263705759889,0.830449826989619,1,1,1,1,1,1,1,1,1
405,0.655883612458189,0.453851492019431,0.449826989619377,4,4,4,2,3,3,5,5,6
406,0.834214881772202,0.494101318528799,0.529411764705882,2,2,3,1,2,2,4,3,4
407,0.75126445295772,0.536433032616239,0.57439446366782,2,3,2,2,2,2,3,3,2
408,0.49561926366593,0.329632199861208,0.328719723183391,2,2,2,2,2,2,4,3,3
409,0.300146989039479,0.20471894517696,0.197231833910035,4,5,6,3,3,3,6,8,8
410,0.483941158088448,0.342123525329632,0.342560553633218,2,2,5,2,2,2,4,5,6
411,0.489253596601891,0.378903539208883,0.391003460207612,2,2,2,2,2,2,2,2,2
412,0.717086607793891,0.562109646079112,0.581314878892734,3,3,2,2,2,2,5,5,5
413,0.973530398953716,0.774462179042332,0.806228373702422,1,1,1,1,1,1,1,1,2
414,0.293735026214974,0.233865371269951,0.235294117647059,2,2,2,2,2,2,2,2,2
415,0.540479855557227,0.455933379597502,0.442906574394464,3,2,2,2,2,2,3,2,2
416,0.99071770002662,0.888965995836225,0.878892733564014,1,1,1,1,1,1,1,1,1
417,0.274267658939133,0.176960444136017,0.179930795847751,2,3,3,2,2,2,3,3,3
418,0.249186930706821,0.160999306037474,0.15916955017301,2,2,2,2,2,2,2,2,2
419,0.774898438675478,0.636363636363636,0.615916955017301,2,2,4,2,2,2,2,3,4
420,0.935394266270066,0.709923664122137,0.71280276816609,2,2,2,1,1,2,2,2,2
421,0.997106514970892,0.726578764746704,0.705882352941177,1,1,1,1,1,1,1,1,2
422,1,0.809854267869535,0.816608996539792,1,1,1,1,1,1,1,1,1
423,0.207405006886494,0.135322692574601,0.107266435986159,4,4,3,4,4,3,4,4,3
424,0.5053876691242,0.380985426786954,0.363321799307958,2,2,2,2,2,2,2,2,3
425,0.734817884052268,0.451075641915337,0.418685121107266,3,3,3,2,2,2,3,5,5
426,0.836413930394324,0.659958362248439,0.671280276816609,2,2,2,2,2,2,2,3,3
427,0.900672445920765,0.678001387925052,0.678200692041522,2,2,3,1,1,1,2,3,3
428,0.900278931956806,0.62734212352533,0.636678200692042,1,1,2,1,1,1,3,3,3
429,0.764724945313133,0.677307425399028,0.664359861591695,2,2,2,2,2,2,2,2,2
430,0.429485769840627,0.272727272727273,0.301038062283737,3,4,4,2,2,2,4,4,4
431,0.40283098575248,0.265093684941013,0.259515570934256,2,2,2,2,2,2,2,2,3
432,0.217821552991285,0.17765440666204,0.186851211072664,2,2,2,2,2,2,2,2,2
433,0.635548199673615,0.494101318528799,0.491349480968858,2,2,2,2,2,2,3,3,3
434,0.515468570965614,0.384455239417071,0.394463667820069,4,4,4,3,3,3,4,4,5
435,0.657457668314024,0.460791117279667,0.442906574394464,3,3,3,2,2,2,3,3,3
436,0.362044420782167,0.258848022206801,0.249134948096886,4,5,3,3,3,2,6,6,6
437,0.822340019212741,0.616238723108952,0.626297577854671,3,3,4,1,1,1,4,4,5
438,0.586092753556093,0.475364330326162,0.494809688581315,2,2,2,2,2,2,2,2,2
439,0.243307369127672,0.160999306037474,0.183391003460208,2,2,2,2,2,2,3,3,3
440,1,0.954198473282443,0.948096885813149,1,1,1,1,1,1,1,1,1
441,0.308931609587852,0.20471894517696,0.221453287197232,3,2,2,2,2,2,3,2,3
442,0.680212034582933,0.467730742539903,0.480968858131488,2,2,2,2,2,2,2,2,3
443,0.159465746924225,0.108258154059681,0.124567474048443,2,2,2,2,2,2,3,2,2
444,0.592412124859666,0.404580152671756,0.394463667820069,3,3,2,3,3,2,3,3,3
445,0.533408178146086,0.421929215822346,0.43598615916955,5,5,5,4,4,4,6,7,6
446,0.877281512945452,0.632893823733518,0.615916955017301,2,2,2,1,1,1,2,2,4
447,0.66662422888624,0.46148507980569,0.474048442906574,3,3,3,2,3,3,5,4,5
448,0.473304707121445,0.347675225537821,0.342560553633218,3,3,4,3,3,3,5,5,5
449,1,0.916724496877169,0.920415224913495,1,1,1,1,1,1,1,1,1
450,0.655941482158771,0.449687716863289,0.42560553633218,4,4,4,2,2,2,4,4,5
451,0.577203967546672,0.360860513532269,0.384083044982699,2,2,3,2,2,2,3,4,5
452,0.702491869307068,0.457321304649549,0.494809688581315,2,3,3,2,2,2,3,3,3
453,0.437842154604692,0.376127689104788,0.394463667820069,2,2,2,2,2,2,2,2,2
454,0.928507771900788,0.68910478834143,0.698961937716263,1,1,1,1,1,1,1,1,3
455,0.98442147660328,0.923664122137405,0.923875432525952,1,1,1,1,1,1,1,1,1
456,0.107047372136897,0.0791117279666898,0.0657439446366782,2,2,2,2,2,2,2,2,2
457,0.875823196490781,0.660652324774462,0.660899653979239,2,2,2,1,1,2,2,2,4
458,0.996192173701693,0.861207494795281,0.882352941176471,1,1,1,1,1,1,1,1,1
459,0.766299001168968,0.648854961832061,0.664359861591695,2,2,2,2,2,2,2,2,3
460,0.992442217103969,0.840388619014573,0.826989619377163,1,1,1,1,1,1,1,1,1
461,0.366789736229905,0.287994448299792,0.29757785467128,2,2,2,2,2,2,2,2,2
462,0.322021735859539,0.253990284524636,0.238754325259516,2,2,2,2,2,2,2,2,3
463,0.856402124975405,0.655794587092297,0.664359861591695,2,2,2,2,2,2,2,2,2
464,0.822895568338329,0.672449687716863,0.705882352941177,2,2,2,2,2,2,2,2,3
465,0.880603233758869,0.789729354614851,0.782006920415225,2,2,2,1,2,2,3,2,2
466,0.398421314568118,0.346981263011797,0.321799307958477,2,2,2,2,2,2,2,2,3
467,0.507077464381199,0.353920888272033,0.377162629757785,3,4,3,3,3,3,4,4,5
468,0.728116572724853,0.505204718945177,0.522491349480969,2,2,2,2,2,2,3,4,4
469,0.924804111063529,0.693962526023595,0.709342560553633,1,2,2,1,1,2,2,2,3
470,0.669043182370574,0.541290770298404,0.55363321799308,2,2,3,2,2,2,3,4,4
471,0.71001493038275,0.662040249826509,0.674740484429066,2,2,2,2,2,2,4,4,2
472,0.252821147903381,0.185981956974323,0.186851211072664,3,3,3,2,2,2,3,3,3
473,0.372785037210217,0.256072172102706,0.256055363321799,3,3,4,3,3,3,3,3,6
474,0.478593997754656,0.269257460097155,0.224913494809689,4,3,4,3,3,3,4,5,10
475,0.94979224777491,0.773074253990285,0.782006920415225,2,2,2,1,1,1,2,2,2
476,0.816437309753359,0.615544760582929,0.588235294117647,2,2,2,2,2,2,2,2,2
477,0.318943067788567,0.221374045801527,0.259515570934256,2,2,2,2,2,2,2,2,2
478,0.98656265552482,0.836918806384455,0.858131487889273,1,1,1,1,1,1,1,1,2
479,0.566104558975012,0.366412213740458,0.401384083044983,3,3,4,2,2,3,6,6,7
480,0.821622434925522,0.584316446911867,0.577854671280277,2,2,2,2,2,2,3,3,3
481,0.586474693579935,0.417765440666204,0.384083044982699,4,4,3,3,3,3,4,4,5
482,0.904422402518489,0.753643303261624,0.775086505190311,2,2,2,1,1,2,3,2,2
483,0.373317438455573,0.249826509368494,0.26643598615917,3,3,4,3,3,3,4,4,5
484,0.440978692376246,0.250520471894518,0.221453287197232,3,3,2,2,2,2,4,4,5
485,0.330598025485816,0.256072172102706,0.262975778546713,2,2,2,2,2,2,2,2,2
486,0.713961643962454,0.577376821651631,0.560553633217993,2,2,4,2,2,2,4,5,7
487,0.861378919225472,0.549618320610687,0.501730103806228,1,1,3,1,1,1,3,3,4
488,0.415122510156132,0.249826509368494,0.252595155709343,3,3,3,2,2,2,3,3,4
489,0.255541023830743,0.154059680777238,0.155709342560554,4,3,4,4,3,3,5,4,5
490,0.849804979109038,0.608605135322693,0.629757785467128,2,2,2,2,2,2,2,3,5
491,0.926817976643789,0.762664816099931,0.795847750865052,2,2,2,1,1,1,2,2,2
492,0.526625849237856,0.452463566967384,0.453287197231834,4,4,4,2,2,3,4,4,4
493,0.685802247659171,0.510062456627342,0.505190311418685,3,4,4,1,1,2,4,5,8
494,1,0.868841082581541,0.892733564013841,1,1,1,1,1,1,1,1,1
495,0.599055566486499,0.519777931991672,0.494809688581315,2,2,2,2,2,2,2,2,2
496,0.976250274881078,0.84941013185288,0.837370242214533,1,1,1,1,1,1,2,2,2
497,1,0.85912560721721,0.868512110726644,1,1,1,1,1,1,1,1,1
